OriginalFile,ProcessedFile,Status,Message
fundus_images\4539_left.jpg,processed_images_training\4539_left_processed.png,Success,
fundus_images\4539_right.jpg,processed_images_training\4539_right_processed.png,Success,
fundus_images\4540_left.jpg,processed_images_training\4540_left_processed.png,Success,
fundus_images\4540_right.jpg,processed_images_training\4540_right_processed.png,Success,
fundus_images\4541_left.jpg,processed_images_training\4541_left_processed.png,Success,
fundus_images\4541_right.jpg,processed_images_training\4541_right_processed.png,Success,
fundus_images\4542_left.jpg,processed_images_training\4542_left_processed.png,Success,
fundus_images\4542_right.jpg,processed_images_training\4542_right_processed.png,Success,
fundus_images\4543_left.jpg,processed_images_training\4543_left_processed.png,Success,
fundus_images\4543_right.jpg,processed_images_training\4543_right_processed.png,Success,
fundus_images\4544_left.jpg,processed_images_training\4544_left_processed.png,Success,
fundus_images\4544_right.jpg,processed_images_training\4544_right_processed.png,Success,
fundus_images\4545_left.jpg,processed_images_training\4545_left_processed.png,Success,
fundus_images\4545_right.jpg,processed_images_training\4545_right_processed.png,Success,
fundus_images\4546_left.jpg,processed_images_training\4546_left_processed.png,Success,
fundus_images\4546_right.jpg,processed_images_training\4546_right_processed.png,Success,
fundus_images\4547_left.jpg,processed_images_training\4547_left_processed.png,Success,
fundus_images\4547_right.jpg,processed_images_training\4547_right_processed.png,Success,
fundus_images\4548_left.jpg,processed_images_training\4548_left_processed.png,Success,
fundus_images\4548_right.jpg,processed_images_training\4548_right_processed.png,Success,
fundus_images\4549_left.jpg,processed_images_training\4549_left_processed.png,Success,
fundus_images\4549_right.jpg,processed_images_training\4549_right_processed.png,Success,
fundus_images\454_left.jpg,processed_images_training\454_left_processed.png,Success,
fundus_images\454_right.jpg,processed_images_training\454_right_processed.png,Success,
fundus_images\4550_left.jpg,processed_images_training\4550_left_processed.png,Success,
fundus_images\4550_right.jpg,processed_images_training\4550_right_processed.png,Success,
fundus_images\4551_left.jpg,processed_images_training\4551_left_processed.png,Success,
fundus_images\4552_left.jpg,processed_images_training\4552_left_processed.png,Success,
fundus_images\4552_right.jpg,processed_images_training\4552_right_processed.png,Success,
fundus_images\4553_left.jpg,processed_images_training\4553_left_processed.png,Success,
fundus_images\4553_right.jpg,processed_images_training\4553_right_processed.png,Success,
fundus_images\4555_left.jpg,processed_images_training\4555_left_processed.png,Success,
fundus_images\4555_right.jpg,processed_images_training\4555_right_processed.png,Success,
fundus_images\4556_left.jpg,processed_images_training\4556_left_processed.png,Success,
fundus_images\4556_right.jpg,processed_images_training\4556_right_processed.png,Success,
fundus_images\4557_left.jpg,processed_images_training\4557_left_processed.png,Success,
fundus_images\4557_right.jpg,processed_images_training\4557_right_processed.png,Success,
fundus_images\4558_left.jpg,processed_images_training\4558_left_processed.png,Success,
fundus_images\4558_right.jpg,processed_images_training\4558_right_processed.png,Success,
fundus_images\4559_left.jpg,processed_images_training\4559_left_processed.png,Success,
fundus_images\4559_right.jpg,processed_images_training\4559_right_processed.png,Success,
fundus_images\455_left.jpg,processed_images_training\455_left_processed.png,Success,
fundus_images\455_right.jpg,processed_images_training\455_right_processed.png,Success,
fundus_images\4560_left.jpg,processed_images_training\4560_left_processed.png,Success,
fundus_images\4560_right.jpg,processed_images_training\4560_right_processed.png,Success,
fundus_images\4561_left.jpg,processed_images_training\4561_left_processed.png,Success,
fundus_images\4561_right.jpg,processed_images_training\4561_right_processed.png,Success,
fundus_images\4562_left.jpg,processed_images_training\4562_left_processed.png,Success,
fundus_images\4562_right.jpg,processed_images_training\4562_right_processed.png,Success,
fundus_images\4563_left.jpg,processed_images_training\4563_left_processed.png,Success,
fundus_images\4563_right.jpg,processed_images_training\4563_right_processed.png,Success,
fundus_images\4564_left.jpg,processed_images_training\4564_left_processed.png,Success,
fundus_images\4564_right.jpg,processed_images_training\4564_right_processed.png,Success,
fundus_images\4565_left.jpg,processed_images_training\4565_left_processed.png,Success,
fundus_images\4565_right.jpg,processed_images_training\4565_right_processed.png,Success,
fundus_images\4566_left.jpg,processed_images_training\4566_left_processed.png,Success,
fundus_images\4566_right.jpg,processed_images_training\4566_right_processed.png,Success,
fundus_images\4567_left.jpg,processed_images_training\4567_left_processed.png,Success,
fundus_images\4567_right.jpg,processed_images_training\4567_right_processed.png,Success,
fundus_images\4568_left.jpg,processed_images_training\4568_left_processed.png,Success,
fundus_images\4568_right.jpg,processed_images_training\4568_right_processed.png,Success,
fundus_images\456_left.jpg,processed_images_training\456_left_processed.png,Success,
fundus_images\456_right.jpg,processed_images_training\456_right_processed.png,Success,
fundus_images\4570_left.jpg,processed_images_training\4570_left_processed.png,Success,
fundus_images\4570_right.jpg,processed_images_training\4570_right_processed.png,Success,
fundus_images\4571_left.jpg,processed_images_training\4571_left_processed.png,Success,
fundus_images\4571_right.jpg,processed_images_training\4571_right_processed.png,Success,
fundus_images\4572_left.jpg,processed_images_training\4572_left_processed.png,Success,
fundus_images\4572_right.jpg,processed_images_training\4572_right_processed.png,Success,
fundus_images\4573_left.jpg,processed_images_training\4573_left_processed.png,Success,
fundus_images\4573_right.jpg,processed_images_training\4573_right_processed.png,Success,
fundus_images\4574_left.jpg,processed_images_training\4574_left_processed.png,Success,
fundus_images\4574_right.jpg,processed_images_training\4574_right_processed.png,Success,
fundus_images\4575_left.jpg,processed_images_training\4575_left_processed.png,Success,
fundus_images\4575_right.jpg,processed_images_training\4575_right_processed.png,Success,
fundus_images\4576_left.jpg,processed_images_training\4576_left_processed.png,Success,
fundus_images\4576_right.jpg,processed_images_training\4576_right_processed.png,Success,
fundus_images\4577_left.jpg,processed_images_training\4577_left_processed.png,Success,
fundus_images\4577_right.jpg,processed_images_training\4577_right_processed.png,Success,
fundus_images\4578_left.jpg,processed_images_training\4578_left_processed.png,Success,
fundus_images\4578_right.jpg,processed_images_training\4578_right_processed.png,Success,
fundus_images\4579_left.jpg,processed_images_training\4579_left_processed.png,Success,
fundus_images\4579_right.jpg,processed_images_training\4579_right_processed.png,Success,
fundus_images\457_left.jpg,processed_images_training\457_left_processed.png,Success,
fundus_images\457_right.jpg,processed_images_training\457_right_processed.png,Success,
fundus_images\4580_right.jpg,processed_images_training\4580_right_processed.png,Success,
fundus_images\4581_left.jpg,processed_images_training\4581_left_processed.png,Success,
fundus_images\4581_right.jpg,processed_images_training\4581_right_processed.png,Success,
fundus_images\4582_left.jpg,processed_images_training\4582_left_processed.png,Success,
fundus_images\4582_right.jpg,processed_images_training\4582_right_processed.png,Success,
fundus_images\4583_left.jpg,processed_images_training\4583_left_processed.png,Success,
fundus_images\4583_right.jpg,processed_images_training\4583_right_processed.png,Success,
fundus_images\4584_left.jpg,processed_images_training\4584_left_processed.png,Success,
fundus_images\4584_right.jpg,processed_images_training\4584_right_processed.png,Success,
fundus_images\4585_left.jpg,processed_images_training\4585_left_processed.png,Success,
fundus_images\4585_right.jpg,processed_images_training\4585_right_processed.png,Success,
fundus_images\4586_left.jpg,processed_images_training\4586_left_processed.png,Success,
fundus_images\4586_right.jpg,processed_images_training\4586_right_processed.png,Success,
fundus_images\4587_left.jpg,processed_images_training\4587_left_processed.png,Success,
fundus_images\4587_right.jpg,processed_images_training\4587_right_processed.png,Success,
fundus_images\4588_left.jpg,processed_images_training\4588_left_processed.png,Success,
fundus_images\4588_right.jpg,processed_images_training\4588_right_processed.png,Success,
fundus_images\4589_left.jpg,processed_images_training\4589_left_processed.png,Success,
fundus_images\4589_right.jpg,processed_images_training\4589_right_processed.png,Success,
fundus_images\458_left.jpg,processed_images_training\458_left_processed.png,Success,
fundus_images\458_right.jpg,processed_images_training\458_right_processed.png,Success,
fundus_images\4590_left.jpg,processed_images_training\4590_left_processed.png,Success,
fundus_images\4590_right.jpg,processed_images_training\4590_right_processed.png,Success,
fundus_images\4591_left.jpg,processed_images_training\4591_left_processed.png,Success,
fundus_images\4591_right.jpg,processed_images_training\4591_right_processed.png,Success,
fundus_images\4592_left.jpg,processed_images_training\4592_left_processed.png,Success,
fundus_images\4592_right.jpg,processed_images_training\4592_right_processed.png,Success,
fundus_images\4593_left.jpg,processed_images_training\4593_left_processed.png,Success,
fundus_images\4593_right.jpg,processed_images_training\4593_right_processed.png,Success,
fundus_images\4594_left.jpg,processed_images_training\4594_left_processed.png,Success,
fundus_images\4594_right.jpg,processed_images_training\4594_right_processed.png,Success,
fundus_images\4595_left.jpg,processed_images_training\4595_left_processed.png,Success,
fundus_images\4595_right.jpg,processed_images_training\4595_right_processed.png,Success,
fundus_images\4596_left.jpg,processed_images_training\4596_left_processed.png,Success,
fundus_images\4596_right.jpg,processed_images_training\4596_right_processed.png,Success,
fundus_images\4597_left.jpg,processed_images_training\4597_left_processed.png,Success,
fundus_images\4597_right.jpg,processed_images_training\4597_right_processed.png,Success,
fundus_images\4599_left.jpg,processed_images_training\4599_left_processed.png,Success,
fundus_images\4599_right.jpg,processed_images_training\4599_right_processed.png,Success,
fundus_images\459_left.jpg,processed_images_training\459_left_processed.png,Success,
fundus_images\45_left.jpg,processed_images_training\45_left_processed.png,Success,
fundus_images\45_right.jpg,processed_images_training\45_right_processed.png,Success,
fundus_images\4601_left.jpg,processed_images_training\4601_left_processed.png,Success,
fundus_images\4602_left.jpg,processed_images_training\4602_left_processed.png,Success,
fundus_images\4602_right.jpg,processed_images_training\4602_right_processed.png,Success,
fundus_images\4603_left.jpg,processed_images_training\4603_left_processed.png,Success,
fundus_images\4603_right.jpg,processed_images_training\4603_right_processed.png,Success,
fundus_images\4604_left.jpg,processed_images_training\4604_left_processed.png,Success,
fundus_images\4604_right.jpg,processed_images_training\4604_right_processed.png,Success,
fundus_images\4605_left.jpg,processed_images_training\4605_left_processed.png,Success,
fundus_images\4605_right.jpg,processed_images_training\4605_right_processed.png,Success,
fundus_images\4607_left.jpg,processed_images_training\4607_left_processed.png,Success,
fundus_images\4607_right.jpg,processed_images_training\4607_right_processed.png,Success,
fundus_images\4608_left.jpg,processed_images_training\4608_left_processed.png,Success,
fundus_images\4608_right.jpg,processed_images_training\4608_right_processed.png,Success,
fundus_images\4609_left.jpg,processed_images_training\4609_left_processed.png,Success,
fundus_images\4609_right.jpg,processed_images_training\4609_right_processed.png,Success,
fundus_images\460_left.jpg,processed_images_training\460_left_processed.png,Success,
fundus_images\460_right.jpg,processed_images_training\460_right_processed.png,Success,
fundus_images\4610_left.jpg,processed_images_training\4610_left_processed.png,Success,
fundus_images\4610_right.jpg,processed_images_training\4610_right_processed.png,Success,
fundus_images\4611_left.jpg,processed_images_training\4611_left_processed.png,Success,
fundus_images\4611_right.jpg,processed_images_training\4611_right_processed.png,Success,
fundus_images\4612_left.jpg,processed_images_training\4612_left_processed.png,Success,
fundus_images\4612_right.jpg,processed_images_training\4612_right_processed.png,Success,
fundus_images\4613_left.jpg,processed_images_training\4613_left_processed.png,Success,
fundus_images\4613_right.jpg,processed_images_training\4613_right_processed.png,Success,
fundus_images\4614_left.jpg,processed_images_training\4614_left_processed.png,Success,
fundus_images\4614_right.jpg,processed_images_training\4614_right_processed.png,Success,
fundus_images\4615_left.jpg,processed_images_training\4615_left_processed.png,Success,
fundus_images\4615_right.jpg,processed_images_training\4615_right_processed.png,Success,
fundus_images\4616_left.jpg,processed_images_training\4616_left_processed.png,Success,
fundus_images\4616_right.jpg,processed_images_training\4616_right_processed.png,Success,
fundus_images\4617_left.jpg,processed_images_training\4617_left_processed.png,Success,
fundus_images\4617_right.jpg,processed_images_training\4617_right_processed.png,Success,
fundus_images\4618_left.jpg,processed_images_training\4618_left_processed.png,Success,
fundus_images\4618_right.jpg,processed_images_training\4618_right_processed.png,Success,
fundus_images\4619_left.jpg,processed_images_training\4619_left_processed.png,Success,
fundus_images\4619_right.jpg,processed_images_training\4619_right_processed.png,Success,
fundus_images\461_left.jpg,processed_images_training\461_left_processed.png,Success,
fundus_images\461_right.jpg,processed_images_training\461_right_processed.png,Success,
fundus_images\4620_left.jpg,processed_images_training\4620_left_processed.png,Success,
fundus_images\4620_right.jpg,processed_images_training\4620_right_processed.png,Success,
fundus_images\4621_left.jpg,processed_images_training\4621_left_processed.png,Success,
fundus_images\4621_right.jpg,processed_images_training\4621_right_processed.png,Success,
fundus_images\4622_left.jpg,processed_images_training\4622_left_processed.png,Success,
fundus_images\4622_right.jpg,processed_images_training\4622_right_processed.png,Success,
fundus_images\4623_left.jpg,processed_images_training\4623_left_processed.png,Success,
fundus_images\4623_right.jpg,processed_images_training\4623_right_processed.png,Success,
fundus_images\4624_left.jpg,processed_images_training\4624_left_processed.png,Success,
fundus_images\4624_right.jpg,processed_images_training\4624_right_processed.png,Success,
fundus_images\4625_left.jpg,processed_images_training\4625_left_processed.png,Success,
fundus_images\4625_right.jpg,processed_images_training\4625_right_processed.png,Success,
fundus_images\4626_left.jpg,processed_images_training\4626_left_processed.png,Success,
fundus_images\4626_right.jpg,processed_images_training\4626_right_processed.png,Success,
fundus_images\4627_left.jpg,processed_images_training\4627_left_processed.png,Success,
fundus_images\4627_right.jpg,processed_images_training\4627_right_processed.png,Success,
fundus_images\4628_left.jpg,processed_images_training\4628_left_processed.png,Success,
fundus_images\4628_right.jpg,processed_images_training\4628_right_processed.png,Success,
fundus_images\4629_left.jpg,processed_images_training\4629_left_processed.png,Success,
fundus_images\4629_right.jpg,processed_images_training\4629_right_processed.png,Success,
fundus_images\462_left.jpg,processed_images_training\462_left_processed.png,Success,
fundus_images\462_right.jpg,processed_images_training\462_right_processed.png,Success,
fundus_images\4630_left.jpg,processed_images_training\4630_left_processed.png,Success,
fundus_images\4630_right.jpg,processed_images_training\4630_right_processed.png,Success,
fundus_images\4631_left.jpg,processed_images_training\4631_left_processed.png,Success,
fundus_images\4631_right.jpg,processed_images_training\4631_right_processed.png,Success,
fundus_images\4632_left.jpg,processed_images_training\4632_left_processed.png,Success,
fundus_images\4632_right.jpg,processed_images_training\4632_right_processed.png,Success,
fundus_images\4633_left.jpg,processed_images_training\4633_left_processed.png,Success,
fundus_images\4633_right.jpg,processed_images_training\4633_right_processed.png,Success,
fundus_images\4634_left.jpg,processed_images_training\4634_left_processed.png,Success,
fundus_images\4634_right.jpg,processed_images_training\4634_right_processed.png,Success,
fundus_images\4635_left.jpg,processed_images_training\4635_left_processed.png,Success,
fundus_images\4635_right.jpg,processed_images_training\4635_right_processed.png,Success,
fundus_images\4636_left.jpg,processed_images_training\4636_left_processed.png,Success,
fundus_images\4636_right.jpg,processed_images_training\4636_right_processed.png,Success,
fundus_images\4637_left.jpg,processed_images_training\4637_left_processed.png,Success,
fundus_images\4637_right.jpg,processed_images_training\4637_right_processed.png,Success,
fundus_images\4638_left.jpg,processed_images_training\4638_left_processed.png,Success,
fundus_images\4638_right.jpg,processed_images_training\4638_right_processed.png,Success,
fundus_images\4639_left.jpg,processed_images_training\4639_left_processed.png,Success,
fundus_images\4639_right.jpg,processed_images_training\4639_right_processed.png,Success,
fundus_images\463_left.jpg,processed_images_training\463_left_processed.png,Success,
fundus_images\463_right.jpg,processed_images_training\463_right_processed.png,Success,
fundus_images\4640_left.jpg,processed_images_training\4640_left_processed.png,Success,
fundus_images\4640_right.jpg,processed_images_training\4640_right_processed.png,Success,
fundus_images\4641_left.jpg,processed_images_training\4641_left_processed.png,Success,
fundus_images\4641_right.jpg,processed_images_training\4641_right_processed.png,Success,
fundus_images\4642_left.jpg,processed_images_training\4642_left_processed.png,Success,
fundus_images\4642_right.jpg,processed_images_training\4642_right_processed.png,Success,
fundus_images\4643_left.jpg,processed_images_training\4643_left_processed.png,Success,
fundus_images\4643_right.jpg,processed_images_training\4643_right_processed.png,Success,
fundus_images\4644_left.jpg,processed_images_training\4644_left_processed.png,Success,
fundus_images\4644_right.jpg,processed_images_training\4644_right_processed.png,Success,
fundus_images\4645_left.jpg,processed_images_training\4645_left_processed.png,Success,
fundus_images\4645_right.jpg,processed_images_training\4645_right_processed.png,Success,
fundus_images\4647_left.jpg,processed_images_training\4647_left_processed.png,Success,
fundus_images\4647_right.jpg,processed_images_training\4647_right_processed.png,Success,
fundus_images\464_left.jpg,processed_images_training\464_left_processed.png,Success,
fundus_images\464_right.jpg,processed_images_training\464_right_processed.png,Success,
fundus_images\4650_left.jpg,processed_images_training\4650_left_processed.png,Success,
fundus_images\4650_right.jpg,processed_images_training\4650_right_processed.png,Success,
fundus_images\4651_left.jpg,processed_images_training\4651_left_processed.png,Success,
fundus_images\4651_right.jpg,processed_images_training\4651_right_processed.png,Success,
fundus_images\4653_left.jpg,processed_images_training\4653_left_processed.png,Success,
fundus_images\4653_right.jpg,processed_images_training\4653_right_processed.png,Success,
fundus_images\4655_left.jpg,processed_images_training\4655_left_processed.png,Success,
fundus_images\4655_right.jpg,processed_images_training\4655_right_processed.png,Success,
fundus_images\4657_left.jpg,processed_images_training\4657_left_processed.png,Success,
fundus_images\4657_right.jpg,processed_images_training\4657_right_processed.png,Success,
fundus_images\4658_left.jpg,processed_images_training\4658_left_processed.png,Success,
fundus_images\4658_right.jpg,processed_images_training\4658_right_processed.png,Success,
fundus_images\4659_left.jpg,processed_images_training\4659_left_processed.png,Success,
fundus_images\465_left.jpg,processed_images_training\465_left_processed.png,Success,
fundus_images\465_right.jpg,processed_images_training\465_right_processed.png,Success,
fundus_images\4660_left.jpg,processed_images_training\4660_left_processed.png,Success,
fundus_images\4660_right.jpg,processed_images_training\4660_right_processed.png,Success,
fundus_images\4664_left.jpg,processed_images_training\4664_left_processed.png,Success,
fundus_images\4664_right.jpg,processed_images_training\4664_right_processed.png,Success,
fundus_images\4669_left.jpg,processed_images_training\4669_left_processed.png,Success,
fundus_images\4669_right.jpg,processed_images_training\4669_right_processed.png,Success,
fundus_images\466_left.jpg,processed_images_training\466_left_processed.png,Success,
fundus_images\466_right.jpg,processed_images_training\466_right_processed.png,Success,
fundus_images\4670_left.jpg,processed_images_training\4670_left_processed.png,Success,
fundus_images\4670_right.jpg,processed_images_training\4670_right_processed.png,Success,
fundus_images\4671_left.jpg,processed_images_training\4671_left_processed.png,Success,
fundus_images\4671_right.jpg,processed_images_training\4671_right_processed.png,Success,
fundus_images\4672_left.jpg,processed_images_training\4672_left_processed.png,Success,
fundus_images\4672_right.jpg,processed_images_training\4672_right_processed.png,Success,
fundus_images\4673_left.jpg,processed_images_training\4673_left_processed.png,Success,
fundus_images\4673_right.jpg,processed_images_training\4673_right_processed.png,Success,
fundus_images\4675_left.jpg,processed_images_training\4675_left_processed.png,Success,
fundus_images\4675_right.jpg,processed_images_training\4675_right_processed.png,Success,
fundus_images\4676_left.jpg,processed_images_training\4676_left_processed.png,Success,
fundus_images\4676_right.jpg,processed_images_training\4676_right_processed.png,Success,
fundus_images\4677_left.jpg,processed_images_training\4677_left_processed.png,Success,
fundus_images\4677_right.jpg,processed_images_training\4677_right_processed.png,Success,
fundus_images\4678_left.jpg,processed_images_training\4678_left_processed.png,Success,
fundus_images\4678_right.jpg,processed_images_training\4678_right_processed.png,Success,
fundus_images\4679_left.jpg,processed_images_training\4679_left_processed.png,Success,
fundus_images\4679_right.jpg,processed_images_training\4679_right_processed.png,Success,
fundus_images\467_left.jpg,processed_images_training\467_left_processed.png,Success,
fundus_images\4682_left.jpg,processed_images_training\4682_left_processed.png,Success,
fundus_images\4682_right.jpg,processed_images_training\4682_right_processed.png,Success,
fundus_images\4683_left.jpg,processed_images_training\4683_left_processed.png,Success,
fundus_images\4683_right.jpg,processed_images_training\4683_right_processed.png,Success,
fundus_images\4686_left.jpg,processed_images_training\4686_left_processed.png,Success,
fundus_images\4686_right.jpg,processed_images_training\4686_right_processed.png,Success,
fundus_images\4688_left.jpg,processed_images_training\4688_left_processed.png,Success,
fundus_images\4688_right.jpg,processed_images_training\4688_right_processed.png,Success,
fundus_images\4689_left.jpg,processed_images_training\4689_left_processed.png,Success,
fundus_images\4689_right.jpg,processed_images_training\4689_right_processed.png,Success,
fundus_images\468_left.jpg,processed_images_training\468_left_processed.png,Success,
fundus_images\468_right.jpg,processed_images_training\468_right_processed.png,Success,
fundus_images\4690_left.jpg,processed_images_training\4690_left_processed.png,Success,
fundus_images\4690_right.jpg,processed_images_training\4690_right_processed.png,Success,
fundus_images\469_left.jpg,processed_images_training\469_left_processed.png,Success,
fundus_images\469_right.jpg,processed_images_training\469_right_processed.png,Success,
fundus_images\46_left.jpg,processed_images_training\46_left_processed.png,Success,
fundus_images\46_right.jpg,processed_images_training\46_right_processed.png,Success,
fundus_images\470_right.jpg,processed_images_training\470_right_processed.png,Success,
fundus_images\471_left.jpg,processed_images_training\471_left_processed.png,Success,
fundus_images\471_right.jpg,processed_images_training\471_right_processed.png,Success,
fundus_images\473_left.jpg,processed_images_training\473_left_processed.png,Success,
fundus_images\473_right.jpg,processed_images_training\473_right_processed.png,Success,
fundus_images\475_left.jpg,processed_images_training\475_left_processed.png,Success,
fundus_images\475_right.jpg,processed_images_training\475_right_processed.png,Success,
fundus_images\476_left.jpg,processed_images_training\476_left_processed.png,Success,
fundus_images\476_right.jpg,processed_images_training\476_right_processed.png,Success,
fundus_images\477_left.jpg,processed_images_training\477_left_processed.png,Success,
fundus_images\477_right.jpg,processed_images_training\477_right_processed.png,Success,
fundus_images\4784_left.jpg,processed_images_training\4784_left_processed.png,Success,
fundus_images\4784_right.jpg,processed_images_training\4784_right_processed.png,Success,
fundus_images\478_right.jpg,processed_images_training\478_right_processed.png,Success,
fundus_images\479_left.jpg,processed_images_training\479_left_processed.png,Success,
fundus_images\479_right.jpg,processed_images_training\479_right_processed.png,Success,
fundus_images\47_left.jpg,processed_images_training\47_left_processed.png,Success,
fundus_images\47_right.jpg,processed_images_training\47_right_processed.png,Success,
fundus_images\480_left.jpg,processed_images_training\480_left_processed.png,Success,
fundus_images\480_right.jpg,processed_images_training\480_right_processed.png,Success,
fundus_images\481_left.jpg,processed_images_training\481_left_processed.png,Success,
fundus_images\481_right.jpg,processed_images_training\481_right_processed.png,Success,
fundus_images\482_left.jpg,processed_images_training\482_left_processed.png,Success,
fundus_images\482_right.jpg,processed_images_training\482_right_processed.png,Success,
fundus_images\483_left.jpg,processed_images_training\483_left_processed.png,Success,
fundus_images\483_right.jpg,processed_images_training\483_right_processed.png,Success,
fundus_images\484_left.jpg,processed_images_training\484_left_processed.png,Success,
fundus_images\484_right.jpg,processed_images_training\484_right_processed.png,Success,
fundus_images\485_right.jpg,processed_images_training\485_right_processed.png,Success,
fundus_images\486_left.jpg,processed_images_training\486_left_processed.png,Success,
fundus_images\486_right.jpg,processed_images_training\486_right_processed.png,Success,
fundus_images\487_left.jpg,processed_images_training\487_left_processed.png,Success,
fundus_images\487_right.jpg,processed_images_training\487_right_processed.png,Success,
fundus_images\488_left.jpg,processed_images_training\488_left_processed.png,Success,
fundus_images\488_right.jpg,processed_images_training\488_right_processed.png,Success,
fundus_images\489_left.jpg,processed_images_training\489_left_processed.png,Success,
fundus_images\489_right.jpg,processed_images_training\489_right_processed.png,Success,
fundus_images\48_left.jpg,processed_images_training\48_left_processed.png,Success,
fundus_images\48_right.jpg,processed_images_training\48_right_processed.png,Success,
fundus_images\491_left.jpg,processed_images_training\491_left_processed.png,Success,
fundus_images\491_right.jpg,processed_images_training\491_right_processed.png,Success,
fundus_images\492_left.jpg,processed_images_training\492_left_processed.png,Success,
fundus_images\492_right.jpg,processed_images_training\492_right_processed.png,Success,
fundus_images\493_left.jpg,processed_images_training\493_left_processed.png,Success,
fundus_images\494_right.jpg,processed_images_training\494_right_processed.png,Success,
fundus_images\495_left.jpg,processed_images_training\495_left_processed.png,Success,
fundus_images\495_right.jpg,processed_images_training\495_right_processed.png,Success,
fundus_images\496_left.jpg,processed_images_training\496_left_processed.png,Success,
fundus_images\496_right.jpg,processed_images_training\496_right_processed.png,Success,
fundus_images\497_right.jpg,processed_images_training\497_right_processed.png,Success,
fundus_images\498_left.jpg,processed_images_training\498_left_processed.png,Success,
fundus_images\498_right.jpg,processed_images_training\498_right_processed.png,Success,
fundus_images\499_left.jpg,processed_images_training\499_left_processed.png,Success,
fundus_images\499_right.jpg,processed_images_training\499_right_processed.png,Success,
fundus_images\49_left.jpg,processed_images_training\49_left_processed.png,Success,
fundus_images\49_right.jpg,processed_images_training\49_right_processed.png,Success,
fundus_images\4_left.jpg,processed_images_training\4_left_processed.png,Success,
fundus_images\4_right.jpg,processed_images_training\4_right_processed.png,Success,
fundus_images\500_left.jpg,processed_images_training\500_left_processed.png,Success,
fundus_images\500_right.jpg,processed_images_training\500_right_processed.png,Success,
fundus_images\501_left.jpg,processed_images_training\501_left_processed.png,Success,
fundus_images\501_right.jpg,processed_images_training\501_right_processed.png,Success,
fundus_images\502_left.jpg,processed_images_training\502_left_processed.png,Success,
fundus_images\502_right.jpg,processed_images_training\502_right_processed.png,Success,
fundus_images\503_left.jpg,processed_images_training\503_left_processed.png,Success,
fundus_images\503_right.jpg,processed_images_training\503_right_processed.png,Success,
fundus_images\504_left.jpg,processed_images_training\504_left_processed.png,Success,
fundus_images\504_right.jpg,processed_images_training\504_right_processed.png,Success,
fundus_images\506_right.jpg,processed_images_training\506_right_processed.png,Success,
fundus_images\507_left.jpg,processed_images_training\507_left_processed.png,Success,
fundus_images\507_right.jpg,processed_images_training\507_right_processed.png,Success,
fundus_images\508_left.jpg,processed_images_training\508_left_processed.png,Success,
fundus_images\508_right.jpg,processed_images_training\508_right_processed.png,Success,
fundus_images\509_left.jpg,processed_images_training\509_left_processed.png,Success,
fundus_images\509_right.jpg,processed_images_training\509_right_processed.png,Success,
fundus_images\50_right.jpg,processed_images_training\50_right_processed.png,Success,
fundus_images\510_left.jpg,processed_images_training\510_left_processed.png,Success,
fundus_images\510_right.jpg,processed_images_training\510_right_processed.png,Success,
fundus_images\511_left.jpg,processed_images_training\511_left_processed.png,Success,
fundus_images\511_right.jpg,processed_images_training\511_right_processed.png,Success,
fundus_images\512_left.jpg,processed_images_training\512_left_processed.png,Success,
fundus_images\512_right.jpg,processed_images_training\512_right_processed.png,Success,
fundus_images\513_left.jpg,processed_images_training\513_left_processed.png,Success,
fundus_images\513_right.jpg,processed_images_training\513_right_processed.png,Success,
fundus_images\514_left.jpg,processed_images_training\514_left_processed.png,Success,
fundus_images\514_right.jpg,processed_images_training\514_right_processed.png,Success,
fundus_images\515_left.jpg,processed_images_training\515_left_processed.png,Success,
fundus_images\515_right.jpg,processed_images_training\515_right_processed.png,Success,
fundus_images\516_right.jpg,processed_images_training\516_right_processed.png,Success,
fundus_images\517_left.jpg,processed_images_training\517_left_processed.png,Success,
fundus_images\517_right.jpg,processed_images_training\517_right_processed.png,Success,
fundus_images\518_right.jpg,processed_images_training\518_right_processed.png,Success,
fundus_images\519_left.jpg,processed_images_training\519_left_processed.png,Success,
fundus_images\519_right.jpg,processed_images_training\519_right_processed.png,Success,
fundus_images\51_left.jpg,processed_images_training\51_left_processed.png,Success,
fundus_images\51_right.jpg,processed_images_training\51_right_processed.png,Success,
fundus_images\520_left.jpg,processed_images_training\520_left_processed.png,Success,
fundus_images\520_right.jpg,processed_images_training\520_right_processed.png,Success,
fundus_images\521_left.jpg,processed_images_training\521_left_processed.png,Success,
fundus_images\521_right.jpg,processed_images_training\521_right_processed.png,Success,
fundus_images\522_left.jpg,processed_images_training\522_left_processed.png,Success,
fundus_images\522_right.jpg,processed_images_training\522_right_processed.png,Success,
fundus_images\523_left.jpg,processed_images_training\523_left_processed.png,Success,
fundus_images\523_right.jpg,processed_images_training\523_right_processed.png,Success,
fundus_images\524_left.jpg,processed_images_training\524_left_processed.png,Success,
fundus_images\524_right.jpg,processed_images_training\524_right_processed.png,Success,
fundus_images\525_left.jpg,processed_images_training\525_left_processed.png,Success,
fundus_images\525_right.jpg,processed_images_training\525_right_processed.png,Success,
fundus_images\526_left.jpg,processed_images_training\526_left_processed.png,Success,
fundus_images\526_right.jpg,processed_images_training\526_right_processed.png,Success,
